31, 1788.7804,  1818.9060,  1849.0317
32, 1734.5060,  1762.0652,  1789.6243
33, 1682.7565,  1708.6692,  1734.5820
34, 1634.0047,  1658.4143,  1682.8238
35, 1587.9975,  1611.0310,  1634.0645
36, 1544.5095,  1566.2802,  1588.0508
37, 1503.3393,  1523.9482,  1544.5572
38, 1464.3066,  1483.8444,  1503.3821
39, 1427.3441,  1445.7971,  1464.2500
