50, 1116.0022,  1127.7217,  1139.4411
51, 1094.7660,  1105.6095,  1116.4530
52, 1073.9175,  1084.3478,  1094.7780
53, 1053.8482,  1063.8884,  1073.9287
54, 1034.5151,  1044.1868,  1053.8585
55, 1015.8785,  1025.2016,  1034.5246
56, 997.90138,  1006.8944,  1015.8874
57, 980.54944,  989.22957,  997.90969
58, 963.79058,  972.17388,  980.55718
59, 947.70476,  955.69636,  963.68796
