8.56516e+02 8.37301e-01
8.56557e+02 8.37326e-01
8.56599e+02 8.37351e-01
8.56640e+02 8.37375e-01
8.56682e+02 8.37400e-01
8.56723e+02 8.37425e-01
8.56765e+02 8.37449e-01
8.56806e+02 8.37474e-01
8.56848e+02 8.37498e-01
8.56889e+02 8.37523e-01
8.56931e+02 8.37547e-01
8.56972e+02 8.37572e-01
8.57014e+02 8.37596e-01
8.57055e+02 8.37621e-01
8.57097e+02 8.37645e-01
8.57138e+02 8.37670e-01
8.57180e+02 8.37694e-01
8.57221e+02 8.37719e-01
8.57263e+02 8.37743e-01
8.57304e+02 8.37768e-01
8.57346e+02 8.37792e-01
8.57387e+02 8.37817e-01
8.57429e+02 8.37841e-01
8.57470e+02 8.37865e-01
8.57512e+02 8.37890e-01
8.57553e+02 8.37914e-01
8.57595e+02 8.37938e-01
8.57636e+02 8.37963e-01
8.57678e+02 8.37987e-01
8.57719e+02 8.38011e-01
8.57761e+02 8.38036e-01
8.57802e+02 8.38060e-01
8.57844e+02 8.38084e-01
8.57885e+02 8.38109e-01
8.57927e+02 8.38133e-01
8.57968e+02 8.38157e-01
8.58010e+02 8.38181e-01
8.58051e+02 8.38206e-01
8.58093e+02 8.38230e-01
8.58134e+02 8.38254e-01
8.58176e+02 8.38278e-01
8.58217e+02 8.38303e-01
8.58259e+02 8.38327e-01
8.58300e+02 8.38351e-01
8.58342e+02 8.38375e-01
8.58383e+02 8.38399e-01
8.58425e+02 8.38423e-01
8.58466e+02 8.38447e-01
8.58508e+02 8.38472e-01
8.58549e+02 8.38496e-01
8.58591e+02 8.38520e-01
8.58632e+02 8.38544e-01
8.58674e+02 8.38568e-01
8.58715e+02 8.38592e-01
8.58757e+02 8.38616e-01
8.58798e+02 8.38640e-01
8.58840e+02 8.38664e-01
8.58881e+02 8.38688e-01
8.58923e+02 8.38712e-01
8.58964e+02 8.38736e-01
8.59006e+02 8.38760e-01
8.59047e+02 8.38784e-01
8.59089e+02 8.38808e-01
8.59130e+02 8.38832e-01
8.59172e+02 8.38856e-01
8.59213e+02 8.38880e-01
8.59255e+02 8.38904e-01
8.59296e+02 8.38928e-01
8.59338e+02 8.38952e-01
8.59379e+02 8.38975e-01
8.59421e+02 8.38999e-01
8.59462e+02 8.39023e-01
8.59504e+02 8.39047e-01
8.59545e+02 8.39071e-01
8.59587e+02 8.39095e-01
8.59628e+02 8.39118e-01
8.59670e+02 8.39142e-01
8.59711e+02 8.39166e-01
8.59753e+02 8.39190e-01
8.59794e+02 8.39214e-01
8.59836e+02 8.39237e-01
8.59877e+02 8.39261e-01
8.59919e+02 8.39285e-01
8.59960e+02 8.39309e-01
8.60002e+02 8.39332e-01
8.60043e+02 8.39356e-01
8.60085e+02 8.39380e-01
8.60126e+02 8.39403e-01
8.60168e+02 8.39427e-01
8.60209e+02 8.39451e-01
8.60251e+02 8.39474e-01
8.60292e+02 8.39498e-01
8.60334e+02 8.39522e-01
8.60375e+02 8.39545e-01
8.60417e+02 8.39569e-01
8.60458e+02 8.39592e-01
8.60500e+02 8.39616e-01
8.60541e+02 8.39640e-01
8.60583e+02 8.39663e-01
8.60624e+02 8.39687e-01
8.60666e+02 8.39710e-01
8.60707e+02 8.39734e-01
8.60749e+02 8.39757e-01
8.60790e+02 8.39781e-01
8.60832e+02 8.39804e-01
8.60873e+02 8.39828e-01
8.60915e+02 8.39851e-01
8.60956e+02 8.39875e-01
8.60998e+02 8.39898e-01
8.61039e+02 8.39922e-01
8.61081e+02 8.39945e-01
8.61122e+02 8.39968e-01
8.61164e+02 8.39992e-01
8.61205e+02 8.40015e-01
8.61247e+02 8.40039e-01
8.61288e+02 8.40062e-01
8.61330e+02 8.40085e-01
8.61371e+02 8.40109e-01
8.61413e+02 8.40132e-01
8.61454e+02 8.40155e-01
8.61496e+02 8.40179e-01
8.61537e+02 8.40202e-01
8.61579e+02 8.40225e-01
8.61620e+02 8.40249e-01
8.61662e+02 8.40272e-01
8.61703e+02 8.40295e-01
8.61745e+02 8.40318e-01
8.61786e+02 8.40342e-01
8.61828e+02 8.40365e-01
8.61869e+02 8.40388e-01
8.61911e+02 8.40411e-01
8.61952e+02 8.40435e-01
8.61994e+02 8.40458e-01
8.62035e+02 8.40481e-01
8.62077e+02 8.40504e-01
8.62118e+02 8.40527e-01
8.62160e+02 8.40550e-01
8.62201e+02 8.40573e-01
8.62243e+02 8.40597e-01
8.62284e+02 8.40620e-01
8.62326e+02 8.40643e-01
8.62367e+02 8.40666e-01
8.62409e+02 8.40689e-01
8.62450e+02 8.40712e-01
8.62492e+02 8.40735e-01
8.62533e+02 8.40758e-01
8.62575e+02 8.40781e-01
8.62616e+02 8.40804e-01
8.62658e+02 8.40827e-01
8.62699e+02 8.40850e-01
8.62741e+02 8.40873e-01
8.62782e+02 8.40896e-01
8.62824e+02 8.40919e-01
8.62865e+02 8.40942e-01
8.62907e+02 8.40965e-01
8.62948e+02 8.40988e-01
8.62990e+02 8.41011e-01
8.63031e+02 8.41034e-01
8.63073e+02 8.41057e-01
8.63114e+02 8.41080e-01
8.63156e+02 8.41102e-01
8.63197e+02 8.41125e-01
8.63239e+02 8.41148e-01
8.63280e+02 8.41171e-01
8.63322e+02 8.41194e-01
8.63363e+02 8.41217e-01
8.63405e+02 8.41239e-01
8.63446e+02 8.41262e-01
8.63488e+02 8.41285e-01
8.63529e+02 8.41308e-01
8.63571e+02 8.41331e-01
8.63612e+02 8.41353e-01
8.63654e+02 8.41376e-01
8.63695e+02 8.41399e-01
8.63737e+02 8.41422e-01
8.63778e+02 8.41444e-01
8.63820e+02 8.41467e-01
8.63861e+02 8.41490e-01
8.63903e+02 8.41512e-01
8.63944e+02 8.41535e-01
8.63986e+02 8.41558e-01
8.64027e+02 8.41580e-01
8.64069e+02 8.41603e-01
8.64110e+02 8.41626e-01
8.64152e+02 8.41648e-01
8.64193e+02 8.41671e-01
8.64235e+02 8.41693e-01
8.64276e+02 8.41716e-01
8.64318e+02 8.41739e-01
8.64359e+02 8.41761e-01
8.64401e+02 8.41784e-01
8.64442e+02 8.41806e-01
8.64484e+02 8.41829e-01
8.64525e+02 8.41851e-01
8.64567e+02 8.41874e-01
8.64608e+02 8.41896e-01
8.64650e+02 8.41919e-01
8.64691e+02 8.41941e-01
8.64733e+02 8.41964e-01
8.64774e+02 8.41986e-01
8.64816e+02 8.42009e-01
8.64857e+02 8.42031e-01
8.64899e+02 8.42053e-01
8.64940e+02 8.42076e-01
8.64982e+02 8.42098e-01
8.65023e+02 8.42121e-01
8.65065e+02 8.42143e-01
8.65106e+02 8.42165e-01
8.65148e+02 8.42188e-01
8.65189e+02 8.42210e-01
8.65231e+02 8.42232e-01
8.65272e+02 8.42255e-01
8.65314e+02 8.42277e-01
8.65355e+02 8.42299e-01
8.65397e+02 8.42322e-01
8.65438e+02 8.42344e-01
8.65480e+02 8.42366e-01
8.65521e+02 8.42388e-01
8.65563e+02 8.42411e-01
8.65604e+02 8.42433e-01
8.65646e+02 8.42455e-01
8.65687e+02 8.42477e-01
8.65729e+02 8.42499e-01
8.65770e+02 8.42522e-01
8.65812e+02 8.42544e-01
8.65853e+02 8.42566e-01
8.65895e+02 8.42588e-01
8.65936e+02 8.42610e-01
8.65978e+02 8.42632e-01
8.66019e+02 8.42655e-01
8.66061e+02 8.42677e-01
8.66102e+02 8.42699e-01
8.66144e+02 8.42721e-01
8.66185e+02 8.42743e-01
8.66227e+02 8.42765e-01
8.66268e+02 8.42787e-01
8.66310e+02 8.42809e-01
8.66351e+02 8.42831e-01
8.66393e+02 8.42853e-01
8.66434e+02 8.42875e-01
8.66476e+02 8.42897e-01
8.66517e+02 8.42919e-01
8.66559e+02 8.42941e-01
8.66600e+02 8.42963e-01
8.66642e+02 8.42985e-01
8.66683e+02 8.43007e-01
8.66725e+02 8.43029e-01
8.66766e+02 8.43051e-01
8.66808e+02 8.43073e-01
8.66849e+02 8.43095e-01
8.66891e+02 8.43117e-01
8.66932e+02 8.43139e-01
8.66974e+02 8.43160e-01
8.67015e+02 8.43182e-01
8.67057e+02 8.43204e-01
8.67098e+02 8.43226e-01
8.67140e+02 8.43248e-01
8.67181e+02 8.43270e-01
8.67223e+02 8.43291e-01
8.67264e+02 8.43313e-01
8.67306e+02 8.43335e-01
8.67347e+02 8.43357e-01
8.67389e+02 8.43379e-01
8.67430e+02 8.43400e-01
8.67472e+02 8.43422e-01
8.67513e+02 8.43444e-01
8.67555e+02 8.43466e-01
8.67596e+02 8.43487e-01
8.67638e+02 8.43509e-01
8.67679e+02 8.43531e-01
8.67721e+02 8.43552e-01
8.67762e+02 8.43574e-01
8.67804e+02 8.43596e-01
8.67845e+02 8.43617e-01
8.67887e+02 8.43639e-01
8.67928e+02 8.43661e-01
8.67970e+02 8.43682e-01
8.68011e+02 8.43704e-01
8.68053e+02 8.43725e-01
8.68094e+02 8.43747e-01
8.68136e+02 8.43768e-01
8.68177e+02 8.43790e-01
8.68219e+02 8.43812e-01
8.68260e+02 8.43833e-01
8.68302e+02 8.43855e-01
8.68343e+02 8.43876e-01
8.68385e+02 8.43898e-01
8.68426e+02 8.43919e-01
8.68468e+02 8.43941e-01
8.68509e+02 8.43962e-01
8.68551e+02 8.43984e-01
8.68592e+02 8.44005e-01
8.68634e+02 8.44026e-01
8.68675e+02 8.44048e-01
8.68717e+02 8.44069e-01
8.68758e+02 8.44091e-01
8.68800e+02 8.44112e-01
8.68841e+02 8.44134e-01
8.68883e+02 8.44155e-01
8.68924e+02 8.44176e-01
8.68966e+02 8.44198e-01
8.69007e+02 8.44219e-01
8.69049e+02 8.44240e-01
8.69090e+02 8.44262e-01
8.69132e+02 8.44283e-01
8.69173e+02 8.44304e-01
8.69215e+02 8.44326e-01
8.69256e+02 8.44347e-01
8.69298e+02 8.44368e-01
8.69339e+02 8.44389e-01
8.69381e+02 8.44411e-01
8.69422e+02 8.44432e-01
8.69464e+02 8.44453e-01
8.69505e+02 8.44474e-01
8.69547e+02 8.44495e-01
8.69588e+02 8.44517e-01
8.69630e+02 8.44538e-01
8.69671e+02 8.44559e-01
8.69713e+02 8.44580e-01
8.69754e+02 8.44601e-01
8.69796e+02 8.44622e-01
8.69837e+02 8.44644e-01
8.69879e+02 8.44665e-01
8.69920e+02 8.44686e-01
8.69962e+02 8.44707e-01
8.70003e+02 8.44728e-01
8.70045e+02 8.44749e-01
8.70086e+02 8.44770e-01
8.70128e+02 8.44791e-01
8.70169e+02 8.44812e-01
8.70211e+02 8.44833e-01
8.70252e+02 8.44854e-01
8.70294e+02 8.44875e-01
8.70335e+02 8.44896e-01
8.70377e+02 8.44917e-01
8.70418e+02 8.44938e-01
8.70460e+02 8.44959e-01
8.70501e+02 8.44980e-01
8.70543e+02 8.45001e-01
8.70584e+02 8.45022e-01
8.70626e+02 8.45043e-01
8.70667e+02 8.45064e-01
8.70709e+02 8.45085e-01
8.70750e+02 8.45106e-01
8.70792e+02 8.45127e-01
8.70833e+02 8.45147e-01
8.70875e+02 8.45168e-01
8.70916e+02 8.45189e-01
8.70958e+02 8.45210e-01
8.70999e+02 8.45231e-01
8.71041e+02 8.45252e-01
8.71082e+02 8.45272e-01
8.71124e+02 8.45293e-01
8.71165e+02 8.45314e-01
8.71207e+02 8.45335e-01
8.71248e+02 8.45356e-01
8.71290e+02 8.45376e-01
8.71331e+02 8.45397e-01
8.71373e+02 8.45418e-01
8.71414e+02 8.45438e-01
8.71456e+02 8.45459e-01
8.71497e+02 8.45480e-01
8.71539e+02 8.45501e-01
8.71580e+02 8.45521e-01
8.71622e+02 8.45542e-01
8.71663e+02 8.45563e-01
8.71705e+02 8.45583e-01
8.71746e+02 8.45604e-01
8.71788e+02 8.45624e-01
8.71829e+02 8.45645e-01
8.71871e+02 8.45666e-01
8.71912e+02 8.45686e-01
8.71954e+02 8.45707e-01
8.71995e+02 8.45727e-01
8.72037e+02 8.45748e-01
8.72078e+02 8.45768e-01
8.72120e+02 8.45789e-01
8.72161e+02 8.45810e-01
8.72203e+02 8.45830e-01
8.72244e+02 8.45851e-01
8.72286e+02 8.45871e-01
8.72327e+02 8.45892e-01
8.72369e+02 8.45912e-01
8.72410e+02 8.45932e-01
8.72452e+02 8.45953e-01
8.72493e+02 8.45973e-01
8.72535e+02 8.45994e-01
8.72576e+02 8.46014e-01
8.72618e+02 8.46035e-01
8.72659e+02 8.46055e-01
8.72701e+02 8.46075e-01
8.72742e+02 8.46096e-01
8.72784e+02 8.46116e-01
8.72825e+02 8.46137e-01
8.72867e+02 8.46157e-01
8.72908e+02 8.46177e-01
8.72950e+02 8.46198e-01
8.72991e+02 8.46218e-01
8.73033e+02 8.46238e-01
8.73074e+02 8.46258e-01
8.73116e+02 8.46279e-01
8.73157e+02 8.46299e-01
8.73199e+02 8.46319e-01
8.73240e+02 8.46340e-01
8.73282e+02 8.46360e-01
8.73323e+02 8.46380e-01
8.73365e+02 8.46400e-01
8.73406e+02 8.46420e-01
8.73448e+02 8.46441e-01
8.73489e+02 8.46461e-01
8.73531e+02 8.46481e-01
8.73572e+02 8.46501e-01
8.73614e+02 8.46521e-01
8.73655e+02 8.46541e-01
8.73697e+02 8.46562e-01
8.73738e+02 8.46582e-01
8.73780e+02 8.46602e-01
8.73821e+02 8.46622e-01
8.73863e+02 8.46642e-01
8.73904e+02 8.46662e-01
8.73946e+02 8.46682e-01
8.73987e+02 8.46702e-01
8.74029e+02 8.46722e-01
8.74070e+02 8.46742e-01
8.74112e+02 8.46762e-01
8.74153e+02 8.46782e-01
8.74195e+02 8.46802e-01
8.74236e+02 8.46822e-01
8.74278e+02 8.46842e-01
8.74319e+02 8.46862e-01
8.74361e+02 8.46882e-01
8.74402e+02 8.46902e-01
8.74444e+02 8.46922e-01
8.74485e+02 8.46942e-01
8.74527e+02 8.46962e-01
8.74568e+02 8.46982e-01
8.74610e+02 8.47002e-01
8.74651e+02 8.47022e-01
8.74693e+02 8.47042e-01
8.74734e+02 8.47061e-01
8.74776e+02 8.47081e-01
8.74817e+02 8.47101e-01
8.74859e+02 8.47121e-01
8.74900e+02 8.47141e-01
8.74942e+02 8.47161e-01
8.74983e+02 8.47180e-01
8.75025e+02 8.47200e-01
8.75066e+02 8.47220e-01
8.75108e+02 8.47240e-01
8.75149e+02 8.47259e-01
8.75191e+02 8.47279e-01
8.75232e+02 8.47299e-01
8.75274e+02 8.47319e-01
8.75315e+02 8.47338e-01
8.75357e+02 8.47358e-01
8.75398e+02 8.47378e-01
8.75440e+02 8.47397e-01
8.75481e+02 8.47417e-01
8.75523e+02 8.47437e-01
8.75564e+02 8.47456e-01
8.75606e+02 8.47476e-01
8.75647e+02 8.47496e-01
8.75689e+02 8.47515e-01
8.75730e+02 8.47535e-01
8.75772e+02 8.47555e-01
8.75813e+02 8.47574e-01
8.75855e+02 8.47594e-01
8.75896e+02 8.47613e-01
8.75938e+02 8.47633e-01
8.75979e+02 8.47652e-01
8.76021e+02 8.47672e-01
8.76062e+02 8.47692e-01
8.76104e+02 8.47711e-01
8.76145e+02 8.47731e-01
8.76187e+02 8.47750e-01
8.76228e+02 8.47770e-01
8.76270e+02 8.47789e-01
8.76311e+02 8.47808e-01
8.76353e+02 8.47828e-01
8.76394e+02 8.47847e-01
8.76436e+02 8.47867e-01
8.76477e+02 8.47886e-01
8.76519e+02 8.47906e-01
8.76560e+02 8.47925e-01
8.76602e+02 8.47944e-01
8.76643e+02 8.47964e-01
8.76685e+02 8.47983e-01
8.76726e+02 8.48003e-01
8.76768e+02 8.48022e-01
8.76809e+02 8.48041e-01
8.76851e+02 8.48061e-01
8.76892e+02 8.48080e-01
8.76934e+02 8.48099e-01
8.76975e+02 8.48118e-01
8.77017e+02 8.48138e-01
8.77058e+02 8.48157e-01
8.77100e+02 8.48176e-01
8.77141e+02 8.48196e-01
8.77183e+02 8.48215e-01
8.77224e+02 8.48234e-01
8.77266e+02 8.48253e-01
8.77307e+02 8.48272e-01
8.77349e+02 8.48292e-01
8.77390e+02 8.48311e-01
8.77432e+02 8.48330e-01
8.77473e+02 8.48349e-01
8.77515e+02 8.48368e-01
8.77556e+02 8.48387e-01
8.77598e+02 8.48407e-01
8.77639e+02 8.48426e-01
8.77681e+02 8.48445e-01
8.77722e+02 8.48464e-01
8.77764e+02 8.48483e-01
8.77805e+02 8.48502e-01
8.77847e+02 8.48521e-01
8.77888e+02 8.48540e-01
8.77930e+02 8.48559e-01
8.77971e+02 8.48578e-01
8.78013e+02 8.48597e-01
8.78054e+02 8.48616e-01
8.78096e+02 8.48635e-01
8.78137e+02 8.48654e-01
8.78179e+02 8.48673e-01
8.78220e+02 8.48692e-01
8.78262e+02 8.48711e-01
8.78303e+02 8.48730e-01
8.78345e+02 8.48749e-01
8.78386e+02 8.48768e-01
8.78428e+02 8.48787e-01
8.78469e+02 8.48806e-01
8.78511e+02 8.48825e-01
8.78552e+02 8.48844e-01
8.78594e+02 8.48863e-01
8.78635e+02 8.48882e-01
8.78677e+02 8.48901e-01
8.78718e+02 8.48919e-01
8.78760e+02 8.48938e-01
8.78801e+02 8.48957e-01
8.78843e+02 8.48976e-01
8.78884e+02 8.48995e-01
8.78926e+02 8.49013e-01
8.78967e+02 8.49032e-01
8.79009e+02 8.49051e-01
8.79050e+02 8.49070e-01
8.79092e+02 8.49089e-01
8.79133e+02 8.49107e-01
8.79175e+02 8.49126e-01
8.79216e+02 8.49145e-01
8.79258e+02 8.49164e-01
8.79299e+02 8.49182e-01
8.79341e+02 8.49201e-01
8.79382e+02 8.49220e-01
8.79424e+02 8.49238e-01
8.79465e+02 8.49257e-01
8.79507e+02 8.49276e-01
8.79548e+02 8.49294e-01
8.79590e+02 8.49313e-01
8.79631e+02 8.49332e-01
8.79673e+02 8.49350e-01
8.79714e+02 8.49369e-01
8.79756e+02 8.49387e-01
8.79797e+02 8.49406e-01
8.79839e+02 8.49424e-01
8.79880e+02 8.49443e-01
8.79922e+02 8.49462e-01
8.79963e+02 8.49480e-01
8.80005e+02 8.49499e-01
8.80046e+02 8.49517e-01
8.80088e+02 8.49536e-01
8.80129e+02 8.49554e-01
8.80171e+02 8.49573e-01
8.80212e+02 8.49591e-01
8.80254e+02 8.49610e-01
8.80295e+02 8.49628e-01
8.80337e+02 8.49647e-01
8.80378e+02 8.49665e-01
8.80420e+02 8.49683e-01
8.80461e+02 8.49702e-01
8.80503e+02 8.49720e-01
8.80544e+02 8.49739e-01
8.80586e+02 8.49757e-01
8.80627e+02 8.49775e-01
8.80669e+02 8.49794e-01
8.80710e+02 8.49812e-01
8.80752e+02 8.49830e-01
8.80793e+02 8.49849e-01
8.80835e+02 8.49867e-01
8.80876e+02 8.49885e-01
8.80918e+02 8.49904e-01
8.80959e+02 8.49922e-01
8.81001e+02 8.49940e-01
8.81042e+02 8.49959e-01
8.81084e+02 8.49977e-01
8.81125e+02 8.49995e-01
8.81167e+02 8.50013e-01
8.81208e+02 8.50031e-01
8.81250e+02 8.50050e-01
8.81291e+02 8.50068e-01
8.81333e+02 8.50086e-01
8.81374e+02 8.50104e-01
8.81416e+02 8.50122e-01
8.81457e+02 8.50141e-01
8.81499e+02 8.50159e-01
8.81540e+02 8.50177e-01
8.81582e+02 8.50195e-01
8.81623e+02 8.50213e-01
8.81665e+02 8.50231e-01
8.81706e+02 8.50249e-01
8.81748e+02 8.50267e-01
8.81789e+02 8.50286e-01
8.81831e+02 8.50304e-01
8.81872e+02 8.50322e-01
8.81914e+02 8.50340e-01
8.81955e+02 8.50358e-01
8.81997e+02 8.50376e-01
8.82038e+02 8.50394e-01
8.82080e+02 8.50412e-01
8.82121e+02 8.50430e-01
8.82163e+02 8.50448e-01
8.82204e+02 8.50466e-01
8.82246e+02 8.50484e-01
8.82287e+02 8.50502e-01
8.82329e+02 8.50520e-01
8.82370e+02 8.50538e-01
8.82412e+02 8.50556e-01
8.82453e+02 8.50573e-01
8.82495e+02 8.50591e-01
8.82536e+02 8.50609e-01
8.82578e+02 8.50627e-01
8.82619e+02 8.50645e-01
8.82661e+02 8.50663e-01
8.82702e+02 8.50681e-01
8.82744e+02 8.50699e-01
8.82785e+02 8.50716e-01
8.82827e+02 8.50734e-01
8.82868e+02 8.50752e-01
8.82910e+02 8.50770e-01
8.82951e+02 8.50788e-01
8.82993e+02 8.50805e-01
8.83034e+02 8.50823e-01
8.83076e+02 8.50841e-01
8.83117e+02 8.50859e-01
8.83159e+02 8.50876e-01
8.83200e+02 8.50894e-01
8.83242e+02 8.50912e-01
8.83283e+02 8.50930e-01
8.83325e+02 8.50947e-01
8.83366e+02 8.50965e-01
8.83408e+02 8.50983e-01
8.83449e+02 8.51000e-01
8.83491e+02 8.51018e-01
8.83532e+02 8.51036e-01
8.83574e+02 8.51053e-01
8.83615e+02 8.51071e-01
8.83657e+02 8.51089e-01
8.83698e+02 8.51106e-01
8.83740e+02 8.51124e-01
8.83781e+02 8.51141e-01
8.83823e+02 8.51159e-01
8.83864e+02 8.51176e-01
8.83906e+02 8.51194e-01
8.83947e+02 8.51212e-01
8.83989e+02 8.51229e-01
8.84030e+02 8.51247e-01
8.84072e+02 8.51264e-01
8.84113e+02 8.51282e-01
8.84155e+02 8.51299e-01
8.84196e+02 8.51317e-01
8.84238e+02 8.51334e-01
8.84279e+02 8.51352e-01
8.84321e+02 8.51369e-01
8.84362e+02 8.51386e-01
8.84404e+02 8.51404e-01
8.84445e+02 8.51421e-01
8.84487e+02 8.51439e-01
8.84528e+02 8.51456e-01
8.84570e+02 8.51474e-01
8.84611e+02 8.51491e-01
8.84653e+02 8.51508e-01
8.84694e+02 8.51526e-01
8.84736e+02 8.51543e-01
8.84777e+02 8.51560e-01
8.84819e+02 8.51578e-01
8.84860e+02 8.51595e-01
8.84902e+02 8.51612e-01
8.84943e+02 8.51630e-01
8.84985e+02 8.51647e-01
8.85026e+02 8.51664e-01
8.85068e+02 8.51681e-01
8.85109e+02 8.51699e-01
8.85151e+02 8.51716e-01
8.85192e+02 8.51733e-01
8.85234e+02 8.51750e-01
8.85275e+02 8.51768e-01
8.85317e+02 8.51785e-01
8.85358e+02 8.51802e-01
8.85400e+02 8.51819e-01
8.85441e+02 8.51836e-01
8.85483e+02 8.51854e-01
8.85524e+02 8.51871e-01
8.85566e+02 8.51888e-01
8.85607e+02 8.51905e-01
8.85649e+02 8.51922e-01
8.85690e+02 8.51939e-01
8.85732e+02 8.51956e-01
8.85773e+02 8.51973e-01
8.85815e+02 8.51990e-01
8.85856e+02 8.52008e-01
8.85898e+02 8.52025e-01
8.85939e+02 8.52042e-01
8.85981e+02 8.52059e-01
8.86022e+02 8.52076e-01
8.86064e+02 8.52093e-01
8.86105e+02 8.52110e-01
8.86147e+02 8.52127e-01
8.86188e+02 8.52144e-01
8.86230e+02 8.52161e-01
8.86271e+02 8.52178e-01
